Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,zscore,DOTz,Spring,Automn,FLAG,k,ARL0,h
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,28,2011,2011-28,0.307839,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,29,2011,2011-29,-1.416341,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,30,2011,2011-30,0.104081,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,31,2011,2011-31,-0.7534016,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,32,2011,2011-32,-0.004012774,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,33,2011,2011-33,-1.348743,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,34,2011,2011-34,-0.7090721,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,35,2011,2011-35,0.258734,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,36,2011,2011-36,0.4148745,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,37,2011,2011-37,0.3975997,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,38,2011,2011-38,-0.4876955,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,39,2011,2011-39,-0.5116289,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,40,2011,2011-40,-1.246826,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,41,2011,2011-41,-0.09931293,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,42,2011,2011-42,0.8899117,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,43,2011,2011-43,0.1865171,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,44,2011,2011-44,-0.811795,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,45,2011,2011-45,-0.0382822,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,46,2011,2011-46,-1.137791,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,47,2011,2011-47,0.07791194,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,48,2011,2011-48,0.3794244,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,49,2011,2011-49,0.08997263,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,50,2011,2011-50,0.9120072,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,51,2011,2011-51,-0.4174484,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,52,2011,2011-52,0.5691624,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,1,2012,2012-01,-0.6907634,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,2,2012,2012-02,-0.2156553,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,3,2012,2012-03,0.2008271,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,4,2012,2012-04,0.9665113,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,5,2012,2012-05,-0.6135554,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,6,2012,2012-06,0.6426933,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,7,2012,2012-07,-1.012462,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,8,2012,2012-08,1.651799,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,9,2012,2012-09,0.3072424,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,10,2012,2012-10,0.02143375,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,11,2012,2012-11,-0.05287394,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,12,2012,2012-12,-0.8477484,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,13,2012,2012-13,-0.1995476,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,14,2012,2012-14,-0.1041238,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,15,2012,2012-15,0.05081003,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,16,2012,2012-16,-0.7682051,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,17,2012,2012-17,-0.9054488,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,18,2012,2012-18,1.037386,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,19,2012,2012-19,0.91634,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,20,2012,2012-20,-1.265215,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,21,2012,2012-21,-0.2085513,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,22,2012,2012-22,0.1232057,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,23,2012,2012-23,-0.3683043,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,24,2012,2012-24,-0.6306258,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,25,2012,2012-25,-0.362315,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,26,2012,2012-26,1.548979,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,27,2012,2012-27,0.4986641,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,28,2012,2012-28,0.2292832,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,29,2012,2012-29,-1.168678,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,30,2012,2012-30,-0.503251,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,31,2012,2012-31,-0.912575,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,32,2012,2012-32,-0.4378185,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,33,2012,2012-33,-2.137882,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,34,2012,2012-34,1.771561,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,35,2012,2012-35,0.4712628,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,36,2012,2012-36,-0.6533868,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,37,2012,2012-37,0.3843978,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,38,2012,2012-38,-0.5737366,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,39,2012,2012-39,-1.077478,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,40,2012,2012-40,0.9483232,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,41,2012,2012-41,0.5792459,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,42,2012,2012-42,-1.453243,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,43,2012,2012-43,-0.5779881,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,44,2012,2012-44,0.8283605,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,45,2012,2012-45,-0.7992663,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,46,2012,2012-46,-1.168426,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,47,2012,2012-47,-0.3214947,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,48,2012,2012-48,-0.7346467,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,49,2012,2012-49,-1.143093,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,50,2012,2012-50,-0.811726,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,51,2012,2012-51,0.3223834,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,52,2012,2012-52,0.2047263,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,1,2013,2013-01,1.029865,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,2,2013,2013-02,0.2996593,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,3,2013,2013-03,1.627138,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,4,2013,2013-04,0.8736258,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,5,2013,2013-05,-0.2623487,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,6,2013,2013-06,0.7973596,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,7,2013,2013-07,1.884693,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,8,2013,2013-08,0.1621912,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,9,2013,2013-09,0.8762204,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,10,2013,2013-10,0.3805075,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,11,2013,2013-11,0.8995145,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,12,2013,2013-12,0.7272607,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,13,2013,2013-13,0.9900835,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,14,2013,2013-14,-0.1906075,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,15,2013,2013-15,0.8680587,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,16,2013,2013-16,0.6358487,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,17,2013,2013-17,-1.014464,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,18,2013,2013-18,1.072821,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,19,2013,2013-19,0.1379248,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,20,2013,2013-20,0.3562865,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,21,2013,2013-21,-0.2532011,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,22,2013,2013-22,1.30137,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,23,2013,2013-23,0.4708993,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,24,2013,2013-24,-0.2642735,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,25,2013,2013-25,-0.2338826,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,26,2013,2013-26,-0.3262355,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,27,2013,2013-27,1.036725,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,28,2013,2013-28,0.0116639,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,29,2013,2013-29,0.8946447,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,30,2013,2013-30,1.413461,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,31,2013,2013-31,0.9668011,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,32,2013,2013-32,-1.214178,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,33,2013,2013-33,-1.837678,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,34,2013,2013-34,-1.286544,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,35,2013,2013-35,-1.360222,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,36,2013,2013-36,-0.8239565,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,37,2013,2013-37,-0.8416727,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,38,2013,2013-38,1.256051,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,39,2013,2013-39,-1.067642,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,40,2013,2013-40,-0.3039256,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,41,2013,2013-41,-0.3883054,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,42,2013,2013-42,-2.710893,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,43,2013,2013-43,-1.160127,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,44,2013,2013-44,0.7540403,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,45,2013,2013-45,-0.5443234,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,46,2013,2013-46,0.7491156,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,47,2013,2013-47,-0.238198,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,48,2013,2013-48,-1.59369,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,49,2013,2013-49,-1.363448,-1.363448,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,50,2013,2013-50,-0.01015174,-0.01015174,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,51,2013,2013-51,-2.667481,-2.667481,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,52,2013,2013-52,-2.718082,-2.718082,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,23,2008,2008-23,,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,24,2008,2008-24,1.067346,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,25,2008,2008-25,0.0638599,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,26,2008,2008-26,-0.2003447,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,27,2008,2008-27,1.494226,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,28,2008,2008-28,0.9265819,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,29,2008,2008-29,0.997152,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,30,2008,2008-30,-0.5059584,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,31,2008,2008-31,0.7620248,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,32,2008,2008-32,-0.2559379,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,33,2008,2008-33,-1.849462,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,34,2008,2008-34,1.030319,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
