Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,UCIc,LCIc,nbr,excess,zscore,DOTc,DOTb,DOTz,Pnb,Spring,Automn,nb,nbc,UPIc,LPIc,UPIb2,LCIb,UCIb,UCIe,LCIe,DOTm,DOTzm,CUSUM,FLAG,k,ARL0,h
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2009,2009-28,,,2,-0.8590824,-1.30568,,,,0.8590824,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.460755,0.5272306,1.190934,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2009,2009-29,,,1,4.140747,2.919115,,,,0.8592528,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),5,5,,,3.460714,0.5294638,1.189042,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2009,2009-30,,,3,2.140577,1.699656,,,,0.8594232,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.460677,0.5316857,1.187161,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2009,2009-31,,,3,0.1404064,0.1386622,,,,0.8595936,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460645,0.5338958,1.185291,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2009,2009-32,,,1,0.1402359,0.1385026,,,,0.8597641,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460618,0.5360941,1.183434,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2009,2009-33,,,1,2.140065,1.699622,,,,0.8599345,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.460596,0.5382803,1.181589,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2009,2009-34,,,2,0.1398949,0.1381827,,,,0.8601051,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460579,0.5404542,1.179756,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2009,2009-35,,,2,0.1397244,0.1380223,,,,0.8602756,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460566,0.5426155,1.177936,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2009,2009-36,,,1,0.1395538,0.1378617,,,,0.8604462,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460558,0.5447639,1.176128,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2009,2009-37,,,2,1.139383,0.9871034,,,,0.8606168,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.460555,0.5468994,1.174334,,,2,0.9871034,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2009,2009-38,,,2,0.1392125,0.1375397,,,,0.8607875,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460557,0.5490215,1.172553,,,1,0.1375397,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2009,2009-39,,,2,-0.8609582,-1.308903,,,,0.8609582,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.460564,0.5511301,1.170786,,,0,-1.308903,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2009,2009-40,,,1,0.1388711,0.1372166,,,,0.8611289,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460575,0.5532249,1.169033,,,1,0.1372166,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2009,2009-41,,,,0.1387003,0.1370547,,,,0.8612997,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460591,0.5553057,1.167294,,,1,0.1370547,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2009,2009-42,,,2,2.13853,1.699379,,,,0.8614704,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.460612,0.5573721,1.165569,,,3,1.699379,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2009,2009-43,,,3,0.1383587,0.1367301,,,,0.8616413,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460638,0.5594239,1.163859,,,1,0.1367301,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2009,2009-44,,,,0.1381879,0.1365675,,,,0.8618121,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460669,0.5614608,1.162163,,,1,0.1365675,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2009,2009-45,,,2,0.138017,0.1364045,,,,0.861983,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.460704,0.5634826,1.160483,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2009,2009-46,,,2,2.137846,1.699203,,,,0.862154,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.460744,0.5654889,1.158819,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2009,2009-47,,,,-0.8623249,-1.311102,,,,0.8623249,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.46079,0.5674795,1.15717,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2009,2009-48,,,2,0.1375041,0.1359142,,,,0.8624959,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.46084,0.5694541,1.155538,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2009,2009-49,,,,2.137333,1.699044,,,,0.8626669,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.460895,0.5714124,1.153921,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2009,2009-50,,,3,2.137162,1.698985,,,,0.862838,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.460954,0.5733541,1.152322,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2009,2009-51,,,3,0.1369909,0.1354215,,,,0.8630091,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.461019,0.5752788,1.150739,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2009,2009-52,,,,0.1368198,0.1352568,,,,0.8631802,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.461088,0.5771863,1.149174,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,53,2009,2009-53,,,2,-0.8633514,-1.312668,,,,0.8633514,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.461163,0.5790762,1.147627,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2010,2010-01,,,2,2.136477,1.698725,,,,0.8635226,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.461242,0.5809482,1.146097,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,2,2010,2010-02,,,1,0.1363062,0.1347611,,,,0.8636938,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.461326,0.5828021,1.144586,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,3,2010,2010-03,,,1,1.136135,0.9851641,,,,0.8638651,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.461415,0.5846374,1.143093,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,4,2010,2010-04,,,1,1.135964,0.9850465,,,,0.8640364,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.461509,0.5864538,1.141619,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,5,2010,2010-05,,,,0.1357923,0.1342631,,,,0.8642077,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.461608,0.5882511,1.140164,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,6,2010,2010-06,,,4,-0.8643791,-1.314164,,,,0.8643791,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.461712,0.5900288,1.138729,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2010,2010-07,,,,-0.8645505,-1.314406,,,,0.8645505,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.46182,0.5917866,1.137314,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2010,2010-08,,,1,0.1352781,0.1337629,,,,0.8647219,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.461934,0.5935241,1.13592,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2010,2010-09,,,,0.1351066,0.1335957,,,,0.8648934,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.462052,0.5952411,1.134546,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2010,2010-10,,,2,0.1349351,0.1334282,,,,0.8650649,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.462176,0.5969371,1.133193,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2010,2010-11,,,1,1.134764,0.9841792,,,,0.8652364,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.462304,0.5986118,1.131861,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2010,2010-12,,,1,0.134592,0.1330926,,,,0.865408,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.462437,0.6002648,1.130551,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2010,2010-13,,,2,-0.8655796,-1.315818,,,,0.8655796,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.462575,0.6018957,1.129263,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2010,2010-14,,,,-0.8657513,-1.316047,,,,0.8657513,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.462718,0.6035043,1.127998,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2010,2010-15,,,1,0.1340771,0.1325872,,,,0.8659229,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.462867,0.6050901,1.126756,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2010,2010-16,,,,0.1339054,0.1324182,,,,0.8660946,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.46302,0.6066527,1.125537,,,1,0.1324182,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2010,2010-17,,,,-0.8662664,-1.316719,,,,0.8662664,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.463178,0.6081918,1.124341,,,0,-1.316719,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2010,2010-18,,,1,0.1335618,0.1320796,,,,0.8664382,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.463341,0.609707,1.123169,,,1,0.1320796,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2010,2010-19,,,,-0.86661,-1.317158,,,,0.86661,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.463508,0.6111979,1.122022,,,0,-1.317158,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2010,2010-20,,,2,0.1332182,0.13174,,,,0.8667818,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.463681,0.6126641,1.1209,,,1,0.13174,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2010,2010-21,,,,1.133046,0.9828065,,,,0.8669537,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.463859,0.6141053,1.119802,,,2,0.9828065,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2010,2010-22,,,3,2.132874,1.696656,,,,0.8671256,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.464042,0.6155211,1.11873,,,3,1.696656,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2010,2010-23,,,2,-0.8672975,-1.31801,,,,0.8672975,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.46423,0.6169111,1.117684,,,0,-1.31801,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2010,2010-24,,,1,1.13253,0.9823638,,,,0.8674695,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.464423,0.6182749,1.116664,,,2,0.9823638,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2010,2010-25,,,1,-0.8676415,-1.318423,,,,0.8676415,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.464621,0.6196121,1.115671,,,0,-1.318423,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2010,2010-26,,,1,5.132186,3.466997,,,,0.8678136,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),6,6,,,3.464823,0.6209224,1.114705,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2010,2010-27,,,2,-0.8679857,-1.318829,,,,0.8679857,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.465031,0.6222054,1.113766,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2010,2010-28,,,1,0.1318422,0.130372,,,,0.8681578,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.465244,0.6234607,1.112855,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2010,2010-29,,,,0.1316701,0.1301999,,,,0.8683299,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.465462,0.624688,1.111972,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2010,2010-30,,,1,0.1314979,0.1300276,,,,0.8685021,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.465685,0.6258868,1.111117,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2010,2010-31,,,1,0.1313257,0.1298551,,,,0.8686743,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.465913,0.6270569,1.110292,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2010,2010-32,,,1,-0.8688466,-1.319807,,,,0.8688466,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.466146,0.6281978,1.109495,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2010,2010-33,,,,-0.8690189,-1.319996,,,,0.8690189,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.466384,0.6293092,1.108729,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2010,2010-34,,,,-0.8691912,-1.320183,,,,0.8691912,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.466627,0.6303908,1.107992,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2010,2010-35,,,2,1.130636,0.9806186,,,,0.8693636,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.466875,0.6314422,1.107285,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2010,2010-36,,,1,0.130464,0.1289889,,,,0.869536,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.467128,0.6324631,1.106609,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2010,2010-37,,,1,-0.8697084,-1.320733,,,,0.8697084,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.467386,0.6334532,1.105964,,,0,-1.320733,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2010,2010-38,,,1,0.1301192,0.1286408,,,,0.8698808,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.467649,0.634412,1.10535,,,1,0.1286408,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2010,2010-39,,,1,-0.8700533,-1.321088,,,,0.8700533,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.467917,0.6353394,1.104767,,,0,-1.321088,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2010,2010-40,,,,-0.8702259,-1.321263,,,,0.8702259,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.468191,0.636235,1.104217,,,0,-1.321263,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2010,2010-41,,,,0.1296016,0.1281169,,,,0.8703984,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.468469,0.6370986,1.103698,,,1,0.1281169,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2010,2010-42,,,1,-0.870571,-1.321606,,,,0.870571,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.468752,0.6379297,1.103212,,,0,-1.321606,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2010,2010-43,,,,-0.8707437,-1.321775,,,,0.8707437,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.469041,0.6387282,1.102759,,,0,-1.321775,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2010,2010-44,,,,0.1290837,0.1275909,,,,0.8709163,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.469335,0.6394938,1.102339,,,1,0.1275909,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2010,2010-45,,,2,-0.871089,-1.322105,,,,0.871089,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.469633,0.6402262,1.101952,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2010,2010-46,,,,0.1287383,0.1272392,,,,0.8712617,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.469937,0.6409252,1.101598,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2010,2010-47,,,1,0.1285655,0.127063,,,,0.8714345,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.470246,0.6415906,1.101278,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2010,2010-48,,,,0.1283927,0.1268865,,,,0.8716073,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.47056,0.6422221,1.100992,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2010,2010-49,,,1,1.12822,0.9781189,,,,0.8717801,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.470879,0.6428196,1.100741,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2010,2010-50,,,4,2.128047,1.692036,,,,0.871953,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.471203,0.6433828,1.100523,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2010,2010-51,,,2,0.1278741,0.1263559,,,,0.8721259,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.471532,0.6439116,1.10034,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2010,2010-52,,,2,0.1277011,0.1261786,,,,0.8722989,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.471867,0.6444058,1.100192,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2011,2011-01,,,,2.127528,1.691414,,,,0.8724718,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.472206,0.6448653,1.100078,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,2,2011,2011-02,,,3,0.1273552,0.1258232,,,,0.8726448,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.472551,0.6452899,1.1,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,3,2011,2011-03,,,1,1.127182,0.9769518,,,,0.8728179,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.472901,0.6456795,1.099956,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,4,2011,2011-04,,,2,0.127009,0.1254671,,,,0.872991,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.473256,0.6460341,1.099948,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,5,2011,2011-05,,,,0.1268359,0.1252886,,,,0.8731641,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.473616,0.6463535,1.099975,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,6,2011,2011-06,,,1,4.126663,2.913315,,,,0.8733372,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),5,5,,,3.473981,0.6466376,1.100037,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2011,2011-07,,,6,-0.8735104,-1.324182,,,,0.8735104,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.474351,0.6468865,1.100134,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2011,2011-08,,,,1.126316,0.9759353,,,,0.8736836,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.474727,0.6471001,1.100267,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2011,2011-09,,,3,1.126143,0.9757272,,,,0.8738568,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.475107,0.6472783,1.100435,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2011,2011-10,,,1,3.12597,2.326593,,,,0.8740301,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),4,4,,,3.475493,0.6474212,1.100639,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2011,2011-11,,,4,2.125797,1.68916,,,,0.8742034,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.475884,0.6475287,1.100878,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2011,2011-12,,,4,1.125623,0.9750933,,,,0.8743768,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.47628,0.647601,1.101153,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2011,2011-13,,,1,-0.8745502,-1.324944,,,,0.8745502,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.476682,0.647638,1.101462,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2011,2011-14,,,1,2.125276,1.68843,,,,0.8747236,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.477088,0.6476398,1.101807,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2011,2011-15,,,2,-0.8748971,-1.325181,,,,0.8748971,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.4775,0.6476065,1.102188,,,,,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2011,2011-16,,,,0.1249295,0.1233119,,,,0.8750705,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.477916,0.6475382,1.102603,,,1,0.1233119,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2011,2011-17,,,1,0.1247559,0.1231309,,,,0.8752441,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.478338,0.6474351,1.103053,,,1,0.1231309,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2011,2011-18,,,1,0.1245824,0.1229498,,,,0.8754176,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.478766,0.6472971,1.103538,,,1,0.1229498,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2011,2011-19,,,2,4.124409,2.90951,,,,0.8755912,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),5,5,,,3.479198,0.6471245,1.104058,,,5,2.90951,0,,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2011,2011-20,,,3,-0.8757648,-1.325735,,,,0.8757648,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.479636,0.6469175,1.104612,,,0,-1.325735,0,,0.25,20,1.449226
