Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,zscore,DOTz,Spring,Automn,FLAG,k,ARL0,h
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,44,2010,2010-44,.6006374,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,45,2010,2010-45,-.1208601,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,46,2010,2010-46,-1.757091,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,47,2010,2010-47,-.2382535,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,48,2010,2010-48,1.19124,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,49,2010,2010-49,1.516398,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,50,2010,2010-50,.9142265,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,51,2010,2010-51,2.163136,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,52,2010,2010-52,.9246283,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,1,2011,2011-01,3.407198,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,2,2011,2011-02,.156711,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,3,2011,2011-03,.0122309,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,4,2011,2011-04,.39159,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,5,2011,2011-05,-.6875657,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,6,2011,2011-06,-.6912612,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,7,2011,2011-07,.9967988,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,8,2011,2011-08,-1.040924,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,9,2011,2011-09,1.181876,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,10,2011,2011-10,.4549465,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,11,2011,2011-11,.0461852,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,12,2011,2011-12,-1.426389,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,13,2011,2011-13,.5034665,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,14,2011,2011-14,-1.146556,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,15,2011,2011-15,-2.39129,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,16,2011,2011-16,-1.496079,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,17,2011,2011-17,-.8696773,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,18,2011,2011-18,-.1706072,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,19,2011,2011-19,.8474042,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,20,2011,2011-20,-.8559818,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,21,2011,2011-21,.192932,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,22,2011,2011-22,-1.83384,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,23,2011,2011-23,-.0798206,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,24,2011,2011-24,.8218539,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,25,2011,2011-25,-1.288907,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,26,2011,2011-26,2.087464,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,27,2011,2011-27,.1234165,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,28,2011,2011-28,1.912299,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,29,2011,2011-29,.0843017,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,30,2011,2011-30,.9249722,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,31,2011,2011-31,-.5597065,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,32,2011,2011-32,-1.077207,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,33,2011,2011-33,-.2462643,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,34,2011,2011-34,-.7878124,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,35,2011,2011-35,-.7020845,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,36,2011,2011-36,-.6429022,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,37,2011,2011-37,-.9372969,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,38,2011,2011-38,1.980611,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,39,2011,2011-39,-.3446636,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,40,2011,2011-40,-.7295506,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,41,2011,2011-41,-1.12718,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,42,2011,2011-42,-.948798,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,43,2011,2011-43,-.8126919,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,44,2011,2011-44,1.250969,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,45,2011,2011-45,-1.592345,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,46,2011,2011-46,-1.700876,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,47,2011,2011-47,-.8794783,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,48,2011,2011-48,1.62637,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,49,2011,2011-49,1.22436,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,50,2011,2011-50,.876413,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,51,2011,2011-51,1.902934,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,52,2011,2011-52,1.157583,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,1,2012,2012-01,.9998314,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,2,2012,2012-02,.3770468,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,3,2012,2012-03,-.9656225,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,4,2012,2012-04,.9262242,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,5,2012,2012-05,-2.163512,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,6,2012,2012-06,.3115778,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,7,2012,2012-07,.5012735,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,8,2012,2012-08,.0825804,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,9,2012,2012-09,-.0351,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,10,2012,2012-10,-2.159199,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,11,2012,2012-11,-.4063063,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,12,2012,2012-12,-.2866419,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,13,2012,2012-13,-.2944722,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,14,2012,2012-14,.1051629,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,15,2012,2012-15,.5557086,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,16,2012,2012-16,1.69175,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,17,2012,2012-17,1.807472,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,18,2012,2012-18,-.2005027,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,19,2012,2012-19,.7520158,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,20,2012,2012-20,-.5259316,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,21,2012,2012-21,-.8023156,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,22,2012,2012-22,-.3455013,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,23,2012,2012-23,1.81977,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,24,2012,2012-24,-.6515545,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,25,2012,2012-25,1.484962,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,26,2012,2012-26,.866495,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,27,2012,2012-27,-.3978848,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,28,2012,2012-28,-.1059518,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,29,2012,2012-29,.7354531,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,30,2012,2012-30,1.444208,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,31,2012,2012-31,.400232,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,32,2012,2012-32,.5103327,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,33,2012,2012-33,-.346055,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,34,2012,2012-34,-.3909183,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,35,2012,2012-35,-.3334863,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,36,2012,2012-36,-1.318819,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,37,2012,2012-37,.9296955,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,38,2012,2012-38,-.18476,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,39,2012,2012-39,.4862274,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,40,2012,2012-40,.2030157,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,41,2012,2012-41,1.019804,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,42,2012,2012-42,.9605603,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,43,2012,2012-43,-.5891602,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,44,2012,2012-44,-.7456191,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,45,2012,2012-45,.7081286,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,46,2012,2012-46,-.4938328,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,47,2012,2012-47,-1.676889,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,48,2012,2012-48,-.8601341,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,49,2012,2012-49,-.2084131,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,50,2012,2012-50,.061716,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,51,2012,2012-51,2.798359,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,52,2012,2012-52,3.837491,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,1,2013,2013-01,6.533156,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,2,2013,2013-02,3.875246,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,3,2013,2013-03,2.411608,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,4,2013,2013-04,2.309943,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,5,2013,2013-05,4.812188,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,6,2013,2013-06,4.60442,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,7,2013,2013-07,3.487896,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,8,2013,2013-08,2.215957,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,9,2013,2013-09,3.444646,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,10,2013,2013-10,1.601227,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,11,2013,2013-11,.8685291,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,12,2013,2013-12,1.771067,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,13,2013,2013-13,2.162933,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,14,2013,2013-14,2.113804,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,15,2013,2013-15,1.093339,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,16,2013,2013-16,-.0208432,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,17,2013,2013-17,.8788298,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,18,2013,2013-18,-.5127355,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,19,2013,2013-19,1.712341,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,20,2013,2013-20,-.1673655,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,21,2013,2013-21,.1392826,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,22,2013,2013-22,-1.468997,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,23,2013,2013-23,.3941819,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,24,2013,2013-24,-.6311712,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,25,2013,2013-25,-.3247462,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,26,2013,2013-26,-.0104666,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,27,2013,2013-27,.7880349,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,28,2013,2013-28,.8558139,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,29,2013,2013-29,-1.000063,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,30,2013,2013-30,.1431878,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,31,2013,2013-31,-.8737301,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,32,2013,2013-32,.3376139,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,33,2013,2013-33,-.3476433,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
