Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,UCIc,LCIc,nbr,excess,zscore,DOTc,DOTb,DOTz,Pnb,Spring,Automn,nb,nbc,UPIc,LPIc,UPIb2,LCIb,UCIb,UCIe,LCIe,DOTm,DOTzm,CUSUM,FLAG,k,ARL0,h
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,18,2010,2010-18,,,897,15.58038,.4920845,,,,835.4196,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),851,851,,,899.3369,824.547,846.4356,,,851,.4920845,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,19,2010,2010-19,,,749,15.59924,.496474,,,,827.4008,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),843,843,,,890.829,817.6185,837.3,,,843,.496474,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,20,2010,2010-20,,,964,32.36444,1.032822,,,,819.6356,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),852,852,,,882.6839,810.4157,828.9603,,,852,1.032822,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,21,2010,2010-21,,,810,-33.22919,-1.079578,,,,812.2292,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),779,779,,,874.9982,803.0343,821.5294,,,779,-1.079578,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,22,2010,2010-22,,,788,-25.2793,-.8225173,,,,805.2793,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),780,780,,,867.8573,795.6713,815.0034,,,780,-.8225173,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,23,2010,2010-23,,,789,-11.87482,-.3860496,,,,798.8748,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),787,787,,,861.3347,788.5747,809.3095,,,787,-.3860496,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,24,2010,2010-24,,,824,6.904541,.2238223,,,,793.0955,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),800,800,,,855.4938,781.9778,804.3712,,,800,.2238223,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,25,2010,2010-25,,,787,34.98865,1.128093,,,,788.0114,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),823,823,,,850.3879,776.0684,800.1381,,,823,1.128093,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,26,2010,2010-26,,,854,102.3173,3.254686,,,,783.6827,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),886,886,,,846.0618,770.9873,796.5872,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,27,2010,2010-27,,,841,14.84021,.4803981,,,,780.1598,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),795,795,,,842.5519,766.838,793.7131,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,28,2010,2010-28,,,797,24.51721,.7919116,,,,777.4828,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),802,802,,,839.8873,763.6946,791.52,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,29,2010,2010-29,,,781,40.31812,1.29795,,,,775.6819,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),816,816,,,838.0898,761.6082,790.0156,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,30,2010,2010-30,,,800,9.222961,.2989106,,,,774.777,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),784,784,,,837.1746,760.61,789.2079,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,31,2010,2010-31,,,767,28.22162,.9113502,,,,774.7784,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),803,803,,,837.1502,760.7139,789.103,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,32,2010,2010-32,,,843,63.3139,2.03108,,,,775.6861,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),839,839,,,838.0187,761.9164,789.7047,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,33,2010,2010-33,,,823,24.5097,.7931662,,,,777.4903,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),802,802,,,839.7756,764.1971,791.0147,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,34,2010,2010-34,,,791,30.82892,.9970698,,,,780.1711,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),811,811,,,842.4093,767.5163,793.0345,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,35,2010,2010-35,,,801,15.30145,.4967478,,,,783.6985,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),799,799,,,845.9014,771.8117,795.7684,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,36,2010,2010-36,,,787,28.96722,.9378332,,,,788.0328,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),817,817,,,850.2258,776.9933,799.229,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,37,2010,2010-37,,,843,10.87634,.3532567,,,,793.1237,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),804,804,,,855.3478,782.9346,803.4454,,,804,.3532567,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,38,2010,2010-38,,,789,45.08881,1.452145,,,,798.9112,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),844,844,,,861.2241,789.4624,808.473,,,844,1.452145,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,39,2010,2010-39,,,821,-41.3255,-1.351413,,,,805.3255,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),764,764,,,867.801,796.3557,814.3964,,,764,-1.351413,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,40,2010,2010-40,,,795,-9.286987,-.3004144,,,,812.287,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),803,803,,,875.014,803.3704,821.3026,,,803,-.3004144,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,41,2010,2010-41,,,792,-28.70691,-.9270689,,,,819.7069,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),791,791,,,882.7872,810.3065,829.2163,,,791,-.9270689,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,42,2010,2010-42,,,811,52.51221,1.656293,,,,827.4878,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),880,880,,,891.0314,817.0653,838.0432,,,880,1.656293,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,43,2010,2010-43,,,863,26.47552,.8317946,,,,835.5245,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),862,862,,,899.6451,823.6346,847.586,,,862,.8317946,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,44,2010,2010-44,,,845,19.29504,.6006374,,,,843.705,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),863,863,,,908.5137,830.0286,857.6067,,,863,.6006374,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,45,2010,2010-45,,,882,-3.911926,-.1208601,,,,851.9119,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),848,848,,,917.5107,836.2473,867.87,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,46,2010,2010-46,,,856,-57.02405,-1.757091,,,,860.024,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),803,803,,,926.4988,842.2665,878.156,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,47,2010,2010-47,,,816,-7.918274,-.2382535,,,,867.9183,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),860,860,,,935.3329,848.0425,888.2599,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,48,2010,2010-48,,,822,40.52863,1.19124,,,,875.4714,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),916,916,,,943.8622,853.5186,897.9888,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,49,2010,2010-49,,,922,52.43732,1.516398,,,,882.5627,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),935,935,,,951.9341,858.6313,907.161,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,50,2010,2010-50,,,998,31.92383,.9142265,,,,889.0762,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),921,921,,,959.3986,863.3154,915.6057,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,51,2010,2010-51,,,780,77.09686,2.163136,,,,894.9031,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),972,972,,,966.1119,867.5063,923.1652,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,52,2010,2010-52,,,886,33.05554,.9246283,,,,899.9445,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),933,933,,,971.9413,871.1437,929.6973,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,1,2011,2011-01,,,1132,124.8869,3.407198,,,,904.1131,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1029,1029,,,976.769,874.1736,935.0779,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,2,2011,2011-02,,,1013,5.66394,.156711,,,,907.3361,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),913,913,,,980.4957,876.5497,939.2037,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,3,2011,2011-03,,,865,.4436035,.0122309,,,,909.5564,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),910,910,,,983.0444,878.2348,941.9951,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,4,2011,2011-04,,,918,14.26532,.39159,,,,910.7347,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),925,925,,,984.3622,879.2025,943.3977,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,5,2011,2011-05,,,944,-24.84985,-.6875657,,,,910.8499,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),886,886,,,984.4227,879.4373,943.3844,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,6,2011,2011-06,,,868,-24.90002,-.6912612,,,,909.9,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),885,885,,,983.2261,878.9353,941.9556,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,7,2011,2011-07,,,860,36.09766,.9967988,,,,907.9023,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),944,944,,,980.8001,877.7041,939.1396,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,8,2011,2011-08,,,910,-36.89276,-1.040924,,,,904.8928,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),868,868,,,977.1982,875.7628,934.9916,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,9,2011,2011-09,,,937,42.0752,1.181876,,,,900.9248,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),943,943,,,972.4982,873.1411,929.5925,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,10,2011,2011-10,,,912,15.93164,.4549465,,,,896.0684,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),912,912,,,966.7992,869.8785,923.0468,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,11,2011,2011-11,,,971,1.592224,.0461852,,,,890.4078,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),892,892,,,960.2186,866.0224,915.4798,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,12,2011,2011-12,,,890,-48.03998,-1.426389,,,,884.04,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),836,836,,,952.8882,861.6271,907.0359,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,13,2011,2011-13,,,849,16.92798,.5034665,,,,877.072,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),894,894,,,944.95,856.7505,897.8755,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,14,2011,2011-14,,,866,-37.61853,-1.146556,,,,869.6185,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),832,832,,,936.5515,851.4515,888.1732,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,15,2011,2011-15,,,834,-76.79962,-2.39129,,,,861.7996,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),785,785,,,927.8423,845.7853,878.1172,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,16,2011,2011-16,,,589,-47.73804,-1.496079,,,,853.738,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),806,806,,,918.9692,839.7969,867.9106,,,806,-1.496079,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,17,2011,2011-17,,,954,-27.55719,-.8696773,,,,845.5572,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),818,818,,,910.0737,833.514,857.7744,,,818,-.8696773,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,18,2011,2011-18,,,861,-5.378845,-.1706072,,,,837.3788,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),832,832,,,901.2884,826.9386,847.9509,,,832,-.1706072,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,19,2011,2011-19,,,867,26.67865,.8474042,,,,829.3214,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),856,856,,,892.736,820.0505,838.697,,,856,.8474042,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,20,2011,2011-20,,,786,-26.4978,-.8559818,,,,821.4978,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),795,795,,,884.5272,812.8426,830.2452,,,795,-.8559818,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,21,2011,2011-21,,,872,5.984985,.192932,,,,814.015,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),820,820,,,876.7614,805.3924,822.73,,,820,.192932,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,22,2011,2011-22,,,696,-55.97192,-1.83384,,,,806.9719,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),751,751,,,869.5251,797.8998,816.1472,,,751,-1.83384,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,23,2011,2011-23,,,855,-2.459229,-.0798206,,,,800.4592,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),798,798,,,862.8945,790.6321,810.4084,,,798,-.0798206,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,24,2011,2011-24,,,826,25.44159,.8218539,,,,794.5584,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),820,820,,,856.9342,783.841,805.4224,,,820,.8218539,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,25,2011,2011-25,,,821,-39.34131,-1.288907,,,,789.3413,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),750,750,,,851.6995,777.7247,801.1313,,,750,-1.288907,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,26,2011,2011-26,,,764,65.13,2.087464,,,,784.87,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),850,850,,,847.2365,772.4299,797.5104,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,27,2011,2011-27,,,807,3.803345,.1234165,,,,781.1967,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),785,785,,,843.5833,768.063,794.5549,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,28,2011,2011-28,,,790,59.63678,1.912299,,,,778.3632,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),838,838,,,840.7701,764.7,792.2706,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,29,2011,2011-29,,,804,2.598389,.0843017,,,,776.4016,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),779,779,,,838.8201,762.3936,790.6669,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,30,2011,2011-30,,,802,28.6662,.9249722,,,,775.3338,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),804,804,,,837.7496,761.1771,789.7538,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,31,2011,2011-31,,,795,-17.17169,-.5597065,,,,775.1717,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),758,758,,,837.5686,761.066,789.5388,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,32,2011,2011-32,,,740,-32.91711,-1.077207,,,,775.9171,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),743,743,,,838.2802,762.0593,790.0269,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,33,2011,2011-33,,,731,-7.562134,-.2462643,,,,777.5621,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),770,770,,,839.881,764.1393,791.2208,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,34,2011,2011-34,,,778,-24.0885,-.7878124,,,,780.0885,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),756,756,,,842.3609,767.2693,793.1218,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,35,2011,2011-35,,,734,-21.46826,-.7020845,,,,783.4683,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),762,762,,,845.7029,771.3918,795.7337,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,36,2011,2011-36,,,769,-19.66315,-.6429022,,,,787.6631,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),768,768,,,849.8821,776.4224,799.0666,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,37,2011,2011-37,,,759,-28.62488,-.9372969,,,,792.6249,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),764,764,,,854.8655,782.2423,803.1453,,,764,-.9372969,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,38,2011,2011-38,,,856,61.70471,1.980611,,,,798.2953,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),860,860,,,860.6116,788.6887,808.019,,,860,1.980611,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,39,2011,2011-39,,,792,-10.60614,-.3446636,,,,804.6061,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),794,794,,,867.0685,795.5489,813.7665,,,794,-.3446636,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,40,2011,2011-40,,,842,-22.47949,-.7295506,,,,811.4795,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),789,789,,,874.174,802.5792,820.4785,,,789,-.7295506,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,41,2011,2011-41,,,763,-34.82819,-1.12718,,,,818.8282,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),784,784,,,881.8538,809.5632,828.1992,,,784,-1.12718,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,42,2011,2011-42,,,719,-29.55627,-.948798,,,,826.5563,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),797,797,,,890.0218,816.3789,836.8605,,,797,-.948798,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,43,2011,2011-43,,,833,-25.55975,-.8126919,,,,834.5598,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),809,809,,,898.5785,823,846.2819,,,809,-.8126919,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,44,2011,2011-44,,,863,40.27228,1.250969,,,,842.7277,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),883,883,,,907.4117,829.4395,856.2288,,,883,1.250969,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,45,2011,2011-45,,,818,-50.94366,-1.592345,,,,850.9437,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),800,800,,,916.3971,835.7022,866.4631,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,46,2011,2011-46,,,801,-55.08679,-1.700876,,,,859.0868,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),804,804,,,925.3992,841.7688,876.761,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,47,2011,2011-47,,,829,-29.03406,-.8794783,,,,867.0341,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),838,838,,,934.2742,847.5991,886.9147,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,48,2011,2011-48,,,846,55.33789,1.62637,,,,874.6621,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),930,930,,,942.8719,853.1385,896.7287,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,49,2011,2011-49,,,940,42.15051,1.22436,,,,881.8495,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),924,924,,,951.0401,858.3249,906.0188,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,50,2011,2011-50,,,901,30.52075,.876413,,,,888.4792,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),919,919,,,958.6278,863.0929,914.6122,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,51,2011,2011-51,,,959,67.55908,1.902934,,,,894.4409,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),962,962,,,965.4899,867.3777,922.3486,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,52,2011,2011-52,,,841,41.36646,1.157583,,,,899.6335,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),941,941,,,971.4913,871.1181,929.0824,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,1,2012,2012-01,,,1079,36.03235,.9998314,,,,903.9677,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),940,940,,,976.5112,874.2586,934.6863,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,2,2012,2012-02,,,945,13.63245,.3770468,,,,907.3676,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),921,921,,,980.4468,876.7513,939.0529,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,3,2012,2012-03,,,888,-34.77325,-.9656225,,,,909.7733,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),875,875,,,983.2168,878.5573,942.0984,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,4,2012,2012-04,,,889,33.85803,.9262242,,,,911.142,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),945,945,,,984.7637,879.6478,943.7638,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,5,2012,2012-05,,,939,-77.4494,-2.163512,,,,911.4494,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),834,834,,,985.0564,880.0051,944.0172,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,6,2012,2012-06,,,884,11.30988,.3115778,,,,910.6901,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),922,922,,,984.0904,879.6231,942.8544,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,7,2012,2012-07,,,920,18.12213,.5012735,,,,908.8779,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),927,927,,,981.8882,878.5068,940.299,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,8,2012,2012-08,,,917,2.954712,.0825804,,,,906.0453,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),909,909,,,978.499,876.6728,936.4019,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,9,2012,2012-09,,,887,-1.242859,-.0351,,,,902.2429,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),901,901,,,973.9962,874.1484,931.2402,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,10,2012,2012-10,,,869,-74.53772,-2.159199,,,,897.5377,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),823,823,,,968.4755,870.9707,924.9152,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,65P,31dec2013,1,2014,11,2012,2012-11,,,853,-14.01178,-.4063063,,,,892.0118,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),878,878,,,962.0511,867.1846,917.5497,,,,,0,,.25,20,1.449226
